,0
187,0.1418571186972661
188,0.13520402464723769
189,0.13484768111381107
190,0.1406670971477402
191,0.14705361766881506
192,0.1405211747353239
193,0.13184260482525487
194,0.13275181676519254
195,0.1555744698836201
196,0.148832723529136
197,0.13486914021653534
198,0.15591856736435958
199,0.12751482199403003
200,0.15430504384105248
201,0.14703424981787652
202,0.14214149607356807
203,0.13137145001971565
204,0.1546529922547865
205,0.15202152632306035
206,0.14241437214577515
207,0.13594708377178027
208,0.14391850629878977
209,0.15173936149264497
210,0.13339770493755443
211,0.12211782838790597
212,0.15177952159095803
213,0.14299726836183085
214,0.13016472080797556
215,0.14680115287890458
216,0.13183615999955084
217,0.1370807664372379
218,0.14741814879322276
219,0.13876100675713224
220,0.15281704968963705
221,0.150822441401801
222,0.14297378016586484
223,0.14159825331701437
224,0.14595534944927147
225,0.1341105419162115
226,0.14130490760618103
227,0.1479006326424529
228,0.13918970810675338
229,0.14370650105173866
230,0.1290523595002303
231,0.10941248121699143
232,0.1296092272403906
233,0.13878210439445776
234,0.13859155802648518
235,0.146108684857194
236,0.1293974079379368
237,0.13828943305478728
238,0.14195580643596106
239,0.1547594408843018
240,0.12601536281634285
241,0.1470714675528503
242,0.14234465029943483
243,0.13043348571943855
244,0.14163162069685467
245,0.15330746928460148
246,0.13563980468130252
247,0.13383181230784014
248,0.13851578396228717
249,0.14271080470872197
250,0.13005684070605664
251,0.12612275163551193
252,0.13455568978468924
253,0.13037116891653605
254,0.12833808757311482
255,0.16537669565677532
256,0.12115344133204829
257,0.15439960634198363
258,0.13503429883500684
259,0.1423605639085078
260,0.14400961861540587
261,0.08188404552566893
262,0.13062933093390072
263,0.13745486546127456
264,0.12952009972617318
265,0.1274303671118067
266,0.12838818040668107
267,0.1368208514668603
268,0.13819618999691693
269,0.13269332388560046
270,0.12790010680760877
271,0.13484558752112888
272,0.1474629132731148
273,0.13757756602927743
274,0.1299614827670665
275,0.08834460540726906
276,0.13704937317808605
277,0.14174487403384498
278,0.13192268603445387
279,0.12725224406351396
280,0.14007617777129605
281,0.13097116238183756
282,0.13302345853954023
283,0.13051125956530105
284,0.13715301346349018
285,0.13115300695573812
286,0.13964110303850527
287,0.130221242093248
288,0.1443322411292607
289,0.1440852117248366
290,0.13155808015175716
291,0.12053207766270485
292,0.13931572788874277
293,0.12594590141963752
294,0.13997597698827102
295,0.13940428023638862
296,0.1292814766886594
297,0.15071391648540503
298,0.1256984508842865
299,0.15913918138145397
300,0.10104581103566367
301,0.1325860009943673
302,0.1387181933480492
303,0.12817750650183957
304,0.13566172465416024
305,0.12252757731210755
306,0.13839707814344943
307,0.13302507680792863
308,0.14694581836688478
309,0.14197419579526319
310,0.13476725647383975
311,0.13350797867541156
312,0.14363052695536674
313,0.1331561550140184
314,0.12599956007672586
315,0.13849178574504256
316,0.15078411632592528
317,0.14894661069396634
318,0.15026332226489536
319,0.17734925990182202
320,0.13828100023384676
321,0.13147412429610866
322,0.13327788536568164
323,0.15121414925497695
324,0.1328375457801597
325,0.1526726408695204
326,0.14327020445282207
327,0.1287564829868055
328,0.13534459867272627
329,0.1359674921218464
330,0.142295225699107
331,0.14467011410631225
332,0.15499520930933125
333,0.15372355991005857
334,0.13719827046305386
335,0.13119779454362357
336,0.13084992172382862
337,0.15251089760001008
338,0.15474908103584184
339,0.14668325634500953
340,0.11813980957181261
341,0.1427214261542414
342,0.1466800009336218
343,0.14101398387581204
344,0.1498590030620557
345,0.13138968708644497
346,0.14166132639408802
347,0.1437908921897517
348,0.14079885345367468
349,0.1328334469940673
350,0.14978186591167095
351,0.14915770025436503
352,0.1573716530968707
353,0.1353850336047341
354,0.13686390246065727
355,0.1325854197392077
356,0.1478977583833215
357,0.14138044455987797
358,0.1512040534635159
359,0.14065263255566018
360,0.13979208854494268
361,0.13872582317271442
362,0.1690085699371281
363,0.14251705377019488
364,0.13526696805675414
365,0.12959353384057035
366,0.1274282070181471
367,0.14540648958259786
368,0.1500903822071626
369,0.14819630797579222
370,0.13946126046580634
371,0.14010982397770388
372,0.13727671281041814
373,0.14410813532694777
374,0.13094661969690696
375,0.13524164198633934
376,0.12746381127907197
377,0.13635239529567703
378,0.13625997873777446
379,0.1424264505340807
380,0.14252116856206454
381,0.13809539435811138
382,0.13826492450415892
383,0.13456415382789716
384,0.14113765326685182
385,0.14294875032658189
386,0.12862694765373056
387,0.15692353026470027
388,0.16141711626746905
389,0.15993461110593624
390,0.13680706325700984
391,0.15218749342903054
392,0.15241228543127333
393,0.14525339796587128
394,0.13414808338238862
395,0.15104536804373225
396,0.14908629241072952
397,0.15867779405955504
398,0.1559511645704864
399,0.1563716375996081
400,0.1635656541445513
401,0.13993649355628104
402,0.1513139810776474
403,0.16206632101349802
404,0.15491911606461034
405,0.16303160150699275
406,0.13374466775820076
407,0.16397757365635865
408,0.14054414780875216
409,0.13325952154643259
410,0.15474218488505756
411,0.14564700797532498
412,0.10208417652824196
413,0.14913126958401884
414,0.13907589826982153
415,0.13742656437126236
416,0.11104633889423171
417,0.1429962190046861
418,0.17019609561636317
419,0.13921264827603066
420,0.15885061507638237
421,0.15875710863555031
422,0.14038663323325623
423,0.1570995396008763
424,0.14089653893811702
425,0.1618264029321081
426,0.16749805513711102
427,0.14616321703576873
428,0.1461831451853308
429,0.16470721107727543
430,0.14872023401147655
431,0.15926681227295783
432,0.16463043835557206
433,0.14582429306814776
434,0.14074638376517717
435,0.1682671405290112
436,0.16824193305320806
437,0.14129859977036005
438,0.14658232998176632
439,0.1481621351546067
440,0.16915693756178665
441,0.15283343678337857
442,0.14058098576298053
443,0.14524984893527773
444,0.14251039054299633
445,0.1548633842350387
446,0.14748936461375362
447,0.15333203371624765
448,0.1203528934544167
449,0.14633795085752965
450,0.14474934037796142
451,0.15572445515852484
452,0.165953926325159
453,0.14457446841302685
454,0.1452383964706564
455,0.14762057593859323
456,0.15905477412872418
457,0.14984544681650222
458,0.14929154201207845
459,0.15037067936915857
460,0.1514813941228531
461,0.14281203803500983
462,0.14027787042554385
463,0.1593925495535253
464,0.1472318717120992
465,0.14684130465933243
466,0.16003393799763138
467,0.16457608100799262
468,0.17292977975415857
469,0.16179347858592036
470,0.14881650456770612
471,0.15508932299877587
472,0.1645472649165928
473,0.15737332931300088
474,0.14395779965986732
475,0.12672544677977898
476,0.15400288395196418
477,0.15273321866648143
478,0.14723906515645224
479,0.14865645251985093
480,0.1555733575679468
481,0.16113418221828582
482,0.15960686621701353
483,0.15358587325439382
484,0.16411173693099187
485,0.1631457264091403
486,0.15793154989872768
487,0.15874304665795066
488,0.15096761976323186
489,0.15217118749241326
490,0.14475677326513514
491,0.1470338535483033
492,0.14743988813747844
493,0.14585138476297185
494,0.13661828707565363
495,0.14977992173919902
496,0.13882748706909653
497,0.15674379057655302
498,0.14845706935960354
499,0.1502207764749033
500,0.14966684993504445
501,0.15417853864999606
502,0.1603566401305789
503,0.15760650771213724
504,0.14722809659777455
505,0.15785448469181618
506,0.15143642111187172
507,0.14535649262141614
508,0.14575319068948514
509,0.1534236983068304
510,0.1577939321819394
511,0.16423296781871663
512,0.15203222086225052
513,0.15020125635890974
514,0.16866021316615942
515,0.1565518642426475
516,0.1568909335156595
517,0.11842184572907036
518,0.16437977646470683
519,0.16241888407836394
520,0.16226947668932465
521,0.1677974894631353
522,0.14187280698120558
523,0.15947795569173456
524,0.15608068750648216
525,0.14979705748191993
526,0.16193690036998898
527,0.15115292166596417
528,0.17085246546503619
529,0.17198187273163235
530,0.15296753705118318
531,0.14429808509776113
532,0.13857787584243286
533,0.14531813751043518
534,0.14352256278286588
535,0.17342666157664108
536,0.15305644461576132
537,0.14226426309776485
538,0.16025796517455276
539,0.15596316778610242
540,0.13299173226567146
541,0.14959317688325244
542,0.16621819213677289
543,0.15162563666303436
544,0.15501314246070974
545,0.15644462706506077
546,0.13552284526118052
547,0.1293292907138152
548,0.1307303881333187
549,0.12544841836162823
550,0.13076859232281562
551,0.1284616944792765
552,0.13653188940645303
553,0.1297930324090463
554,0.12894857925000253
555,0.12939308995042842
556,0.13704778694040184
557,0.13184502985902036
558,0.11189561382794173
559,0.1292411352933698
560,0.1313131162849597
561,0.13278799168685537
562,0.12672079227147265
563,0.07354182580851971
564,0.13365822334176777
565,0.12308342700867586
566,0.13059321337334853
567,0.08075559242073617
568,0.12752541237283124
569,0.11913807931578244
570,0.12469443338592619
571,0.1319877702393093
572,0.1412997407234775
573,0.12628724952583528
574,0.1477537781063776
575,0.12147184125115554
576,0.12948825880614734
577,0.13621060401897328
578,0.12713910655568889
579,0.1268861845051388
580,0.1211036688421057
581,0.12279725066718615
582,0.09713841009588912
583,0.12445551315059551
584,0.14292249163921739
585,0.13184708746320012
586,0.12934920277563575
587,0.13735152268696874
588,0.13190049216301736
589,0.144464411475153
590,0.13426419793613714
591,0.13740841088825112
592,0.1378613830084889
593,0.12374870571409997
594,0.13698040854733862
595,0.13893123397795823
596,0.15224761380488158
597,0.14313861353765914
598,0.14589505382528734
599,0.13248993111591575
600,0.13407120151784846
601,0.13760595469842474
602,0.13666729464776475
603,0.14764361191978967
604,0.14042434628175854
605,0.14046514190044188
606,0.14064580778368568
607,0.1410487824705809
608,0.1362291170087984
609,0.14088996208742874
610,0.15688058663660845
611,0.14126256498770437
612,0.12527529091414907
613,0.13044473509239557
614,0.14247556663973676
615,0.14123148457229764
616,0.14060891272066944
617,0.12667367299373714
618,0.13325493173987202
619,0.13475434068103181
620,0.13287006475678934
621,0.13558790946348315
622,0.14264436559569174
623,0.1378208884473249
624,0.11924044477535116
625,0.13893672003367466
626,0.13496998683750205
627,0.14262698279944794
628,0.12729885593905876
629,0.14928291659092013
630,0.14209666711806465
631,0.13944202802432834
632,0.13675009357005044
633,0.1422423856996356
634,0.13820725314472512
635,0.14178380342928465
636,0.1388973119678785
637,0.1336110590725592
638,0.12972724488478712
639,0.15155449255551337
640,0.14449038004541773
641,0.1412911294899396
642,0.14052793528441918
643,0.1459966677741267
644,0.1419757592077474
645,0.14076037940064143
646,0.1414737985703941
647,0.14276714365453358
648,0.1303728041888386
649,0.1409549459033105
650,0.13766052388395184
651,0.13197716740660453
652,0.1424174586532864
653,0.13917080581548025
654,0.13198806334615865
655,0.13671271210888972
656,0.135827409256283
657,0.13150940506278755
658,0.14590492321299967
659,0.14309719543188312
660,0.13052017107021852
661,0.13198169984038663
662,0.13648812809679606
663,0.13216521604393902
664,0.14120961955086214
665,0.13871554275758086
666,0.14161181468067502
667,0.13593771286924097
668,0.1377489084684101
669,0.13757158030043576
670,0.14223337403007236
671,0.1520652334516578
672,0.13832470740356292
673,0.1425567483415183
674,0.1449568859085045
675,0.1436802476028658
676,0.1395156580455419
677,0.13216072765667009
678,0.14351014597150988
679,0.13187064757105507
680,0.1402731493983171
681,0.13162032296123471
682,0.1323063396051072
683,0.14693441205515784
684,0.12743086661334116
685,0.14591360365602515
686,0.14568649167768957
687,0.14351697089003276
688,0.1450848755158422
689,0.13497045089113227
690,0.1333518189658007
691,0.1289698363992435
692,0.13869068032452178
693,0.14132805831717488
694,0.14050217941219054
695,0.1423808856527715
696,0.1355087230545274
697,0.1466409386726134
698,0.1354720629729562
699,0.1309544394775934
700,0.14310559628933514
701,0.14359742489698318
702,0.1391287021370253
703,0.1462737930675056
704,0.14223930359555068
705,0.14891900636464972
706,0.13907319469303375
707,0.14562877181768133
708,0.14844430867846453
709,0.14524888375895895
710,0.14351396833576452
711,0.13299260840880212
712,0.1337002381213793
713,0.1305508459106868
714,0.13984729479428876
715,0.13789743470458043
716,0.1390020071520266
717,0.1379967054692688
718,0.13678149975859502
719,0.13612565465070767
720,0.13684369858187603
721,0.13911299018569434
722,0.14006107912207086
723,0.14109489511312953
724,0.14002201419518795
725,0.13149127860162532
726,0.1291376961587857
727,0.14131445402112439
728,0.13312811053706214
729,0.14187466292994844
730,0.13875684900511326
731,0.1323489714571641
732,0.13866505214324806
733,0.1399937619714839
734,0.13707531457811292
735,0.14023738965999488
736,0.13127024857287106
737,0.13001013980250345
738,0.13660793627304935
739,0.13653707234120496
740,0.14401461091443418
741,0.14444406747762514
742,0.13630252769718162
743,0.1386026634315599
744,0.1414039841020057
745,0.1433055444024055
746,0.14206409182058174
747,0.14447903763265832
748,0.13810035330771744
749,0.1369598275995495
750,0.13514695987989142
751,0.13741063031599654
752,0.13862029383766308
753,0.14393373083989697
754,0.12172625273123866
755,0.1400541187071359
756,0.1433356424687993
757,0.1423667658005001
758,0.13481957290215915
759,0.13983639033748516
760,0.1347043577254517
761,0.1344439059902898
762,0.1429583785222285
763,0.1386653074398497
764,0.13936516600712195
765,0.14251115606736034
766,0.14360605488933997
767,0.13855566556885157
768,0.14703469628170962
769,0.13883125879076008
770,0.1389752996310917
771,0.14620364806220976
772,0.13542021864312948
773,0.144952523405258
774,0.14872955204453817
775,0.13534434974113638
776,0.13574944244324277
777,0.12814836266045654
778,0.14492324646676102
779,0.1356970885950916
780,0.13246776149917375
781,0.13704203764211076
782,0.1389237078754915
783,0.13240329185384597
784,0.1424600789627237
785,0.14083012140957502
786,0.13675232272025026
787,0.13938805310795233
788,0.13574285030395078
789,0.1355942586667611
790,0.13760211157337918
791,0.13988974062935292
792,0.1373212383250173
793,0.13438152642223586
794,0.13186438811596948
795,0.12503052296261533
796,0.1308978052268406
797,0.13005801617538318
798,0.13231110060978524
799,0.1411771139976268
800,0.11782134761361156
801,0.13712602304448054
802,0.13436448383794447
803,0.1285471092411045
804,0.12758620037572227
805,0.13080212282112896
806,0.132131958511767
807,0.13069738804667555
808,0.139240421500046
809,0.13310816918668184
810,0.1341018827145711
811,0.13331598864058253
812,0.13709900158141217
813,0.13368820463766667
814,0.1341115925578902
815,0.14136995752639167
816,0.13351267474285794
817,0.13135139040820523
818,0.12961669053811936
819,0.1287618661443678
820,0.13212956513181318
821,0.13727680820494498
822,0.13577300114472768
823,0.13807195693675803
824,0.11287149287378227
825,0.13458016276875215
826,0.12960584243169437
827,0.13190368564438057
828,0.1301348978741632
829,0.13015851218852195
830,0.13477597124544713
831,0.13012933301560725
832,0.1252659432327336
833,0.12337158328477195
834,0.13256443971340257
835,0.13640961342253188
836,0.12864866903419395
837,0.13085791474323288
838,0.13081736117115247
839,0.13147297343258868
840,0.13278848874339064
841,0.1292488265158811
842,0.12771577996173702
843,0.11979411604036418
844,0.13166259907146632
845,0.13219578470135387
846,0.14233410017092105
847,0.13410943821375995
848,0.13019554945685805
849,0.1302381875475561
850,0.12986958669456974
851,0.12968865722392284
852,0.1375945499152237
853,0.13471804268351095
854,0.12861349774373593
855,0.13346996037922354
856,0.1282289888744891
857,0.13189446109690173
858,0.13693333839246946
859,0.12657748393183835
860,0.13573845338798818
861,0.12675037017981955
862,0.12749854206982836
863,0.13478707157848543
864,0.13446282508644977
865,0.13572784918998607
866,0.1258150659098288
867,0.1288770891535976
868,0.14084071805159679
869,0.12384249960989362
870,0.13771865503936825
871,0.1263578999663208
872,0.13576410456737004
873,0.11921168073052893
874,0.134731393796566
875,0.14134429618107464
876,0.13292923898973108
877,0.11385427387344228
878,0.12049659099041826
879,0.1309972645075901
880,0.13441568147133176
881,0.12497903922802601
882,0.13145176161605873
883,0.12959472321612003
884,0.12752219621065056
885,0.13526349728344628
886,0.13318328274884558
887,0.14152239784305717
888,0.11626166725989844
889,0.12480829919945566
890,0.13012310825041143
891,0.13739449022882416
892,0.13110731911695778
893,0.13303038249731533
894,0.13258739953300977
895,0.12603749851455992
896,0.09248476742804317
897,0.12203513721239838
898,0.1353058707280543
899,0.13771472145364277
900,0.10261401438616358
901,0.12525295650928972
902,0.12270053972770331
903,0.12142214062189499
904,0.13195100117164602
905,0.12488033686037021
906,0.12286494791421954
907,0.1283545913664529
908,0.13286105042700908
909,0.11191074051268803
910,0.12633381919422174
911,0.13713621065069498
912,0.09255095445767991
913,0.12512515641937708
914,0.12309086078338721
915,0.14347233461158554
916,0.14668618822480595
917,0.11297958449202793
918,0.11872147668268616
919,0.11881605129377376
920,0.12795948800579168
921,0.15231355421459883
922,0.11861370368246865
923,0.10183529086115098
924,0.11869383127785782
925,0.1015550051331428
926,0.1290496824696974
927,0.1304866270405821
928,0.1029852254585628
929,0.12163862117320011
930,0.12842793346121492
931,0.13382847320533414
932,0.12936292500646404
933,0.12622910923317177
934,0.11165575372724695
935,0.12473456280927522
936,0.09359055978295032
937,0.135451479543556
938,0.13440076172681098
939,0.12051991980777697
940,0.12284911264886285
941,0.13580568663827808
942,0.12314721825708357
943,0.13112070710339535
944,0.12184780919677496
945,0.12208838117316688
946,0.12929087226776803
947,0.11755657140550901
948,0.1328909584569387
949,0.12769919276874447
950,0.13362565427080866
951,0.12952601009701012
952,0.13086553136843174
953,0.12494468133107582
954,0.13799386244102171
955,0.1288784759728944
956,0.12432076728580745
957,0.12936367589103825
958,0.12769189005146012
959,0.12595349654141624
960,0.13093497018363143
961,0.12497616958470366
962,0.1338748630149381
963,0.1283564612899686
964,0.12667021357250122
965,0.12897330263276557
966,0.126367864022403
967,0.13229996245620615
968,0.10484431293351403
969,0.1285955070028489
970,0.13166065972346508
971,0.12742662085375178
972,0.1303072499015009
973,0.13398031194923887
974,0.13112768845160439
975,0.15784180673630982
976,0.128597763581728
977,0.13011533083534005
978,0.10190787182221644
979,0.12484901757529103
980,0.13313922206420675
981,0.14527514388775295
982,0.14380096706075204
983,0.12726429120769278
984,0.12305592451016677
985,0.12922092976352723
986,0.11545716880756497
987,0.1018434988552116
988,0.11308932292121472
989,0.10695594007621301
990,0.13147960047982143
991,0.130146903155982
992,0.1373554582654156
993,0.15484562171011917
994,0.15531523032582728
995,0.13743327618505116
996,0.14961620954191868
997,0.15111592274414848
998,0.1581752251909518
999,0.15201230628519097
1000,0.1355896606847606
1001,0.1435396884486836
1002,0.14087539622186876
1003,0.13529542201885777
1004,0.1543452130994079
1005,0.1562984522316011
1006,0.14784381010665187
1007,0.13494414912454805
1008,0.14693836335843535
1009,0.1494199763263817
1010,0.14736854934056953
1011,0.1363671037813387
1012,0.15247774935176248
1013,0.13616628710241188
1014,0.1542372407475099
1015,0.16223627280682762
1016,0.1401653161452676
1017,0.14845442469795722
1018,0.16415674891260415
1019,0.15975700611938493
1020,0.15501042288346195
1021,0.1569444095939519
1022,0.14448532572250208
1023,0.1526274854589729
1024,0.15892975759586103
1025,0.15421211726321166
1026,0.13978907186557882
1027,0.154272032513486
1028,0.16090964865149004
1029,0.13928008860787652
1030,0.16619367363237955
1031,0.13929117169021923
1032,0.15238801366592672
1033,0.14377007928555377
1034,0.15398597858141083
1035,0.13879821379097768
1036,0.14566921813108827
1037,0.13861652230728222
1038,0.1426119134994201
1039,0.1354241390160387
1040,0.1516132585520832
1041,0.14969274249807524
1042,0.1509702581091686
1043,0.14762731290800493
1044,0.15047110799474966
1045,0.1623985471067029
1046,0.14062316474912748
1047,0.16129678160182845
1048,0.14776710018071673
1049,0.14253034097309944
1050,0.14695933287337581
1051,0.13781397369920936
1052,0.16341454261571528
1053,0.15716603859534012
1054,0.15205971286785502
1055,0.15151624109593975
1056,0.14958858914993553
1057,0.1711668888454943
1058,0.15985522261102425
1059,0.1627640661270816
1060,0.16297155905276337
1061,0.14217015414208012
1062,0.14391917844129104
1063,0.14629356978640226
1064,0.14643379361143727
1065,0.14154604611283159
1066,0.1658205380886434
1067,0.14976722466185355
1068,0.1337854839896381
1069,0.15778484563308548
1070,0.15418524094043465
1071,0.14595503478581098
1072,0.16569396744103948
1073,0.14607217674109582
1074,0.13823223618752783
1075,0.1605572440700604
1076,0.13961892284003521
1077,0.16517226046560088
1078,0.16006943076388677
1079,0.1441428443429431
1080,0.14784111801762598
1081,0.14922174821276885
1082,0.14312826621910613
1083,0.1534001535670151
1084,0.1442305085413788
1085,0.1333543561631342
1086,0.14766477449197138
1087,0.1731857787140118
1088,0.14904640183666193
1089,0.1601604202419452
1090,0.16014335774223978
1091,0.1600433657672848
1092,0.14686534522030936
1093,0.1149720787625077
1094,0.15721677370331094
1095,0.14884984372116258
1096,0.15529740828454755
1097,0.13445208896812533
1098,0.14594531306402247
1099,0.14148048745196307
1100,0.12547914257915707
1101,0.14389797446903524
1102,0.15531857656387402
1103,0.1442627715435539
1104,0.1470885242416638
1105,0.14369626641516264
1106,0.1412831597511097
1107,0.14225012550948007
1108,0.1514421385266843
1109,0.15253144946735475
1110,0.15254869647138714
1111,0.16165307856614378
1112,0.13329756423442393
1113,0.16249995310740958
1114,0.14601570956910712
1115,0.14781395414275358
1116,0.15113464430395965
1117,0.15581791689725755
1118,0.13919584889805897
1119,0.1544875747258725
1120,0.14765630258242005
1121,0.15308128199746185
1122,0.14727301035184498
1123,0.16332937893146204
1124,0.150390229910482
1125,0.15832857533626044
1126,0.1649972417601426
1127,0.149009292820661
1128,0.1553008385853678
1129,0.1511176329263197
1130,0.16384944412170815
1131,0.15803362194306395
1132,0.14895322715203727
1133,0.16217969815217803
1134,0.14893641861973958
1135,0.15667830567408353
1136,0.1657582463482213
1137,0.1537575771207885
1138,0.15836300064990658
1139,0.15958363774448625
1140,0.15236646591126368
1141,0.1489059161647759
1142,0.1530076912983107
1143,0.14253865905399807
1144,0.1484184934230587
1145,0.17541243849494287
1146,0.15568746509364875
1147,0.1519117207282987
1148,0.16277182443508703
1149,0.15276243561141947
1150,0.14581342745194195
1151,0.15762836648374673
1152,0.14421517167383727
1153,0.16300406915349733
1154,0.16060709267559528
1155,0.14983061985907156
1156,0.14567144578910243
1157,0.14017271822194227
1158,0.17147039306116252
1159,0.15265765298828418
1160,0.15375276119027015
1161,0.16446885320341603
1162,0.16226392385641292
1163,0.14427541458830437
1164,0.14752733429053663
1165,0.15188008021709246
1166,0.16307055685442043
1167,0.1482141302331459
1168,0.1548133817493938
1169,0.15840045681882842
1170,0.12770785639554685
1171,0.16430556051805406
1172,0.14569722169558652
1173,0.157436686817242
1174,0.15592322648936308
1175,0.14208236813273586
1176,0.14859769277370552
1177,0.13773086778526106
1178,0.13622781577147272
1179,0.12919763724952396
1180,0.1434440154638841
1181,0.13514575215073163
1182,0.13636151032522975
1183,0.13178612536641993
1184,0.1385241167109349
1185,0.14309649473670477
1186,0.13457436500385614
1187,0.14221409695586593
1188,0.13357977152056077
1189,0.13905321397996206
1190,0.13899969113913957
1191,0.14228560331310047
1192,0.13162411421039555
1193,0.13783231316460187
1194,0.14540695703774878
1195,0.1488539845021917
1196,0.14286629776767718
1197,0.15636270151342535
1198,0.1425781826969811
1199,0.14609281933592055
1200,0.15077114292118324
1201,0.1554022922054497
1202,0.14546323631467403
1203,0.14982031160335943
1204,0.14692373090005076
1205,0.14551173997445968
1206,0.15521206574560148
1207,0.1497537579177541
1208,0.15517290966846775
1209,0.14501301341039263
1210,0.14435669791617306
1211,0.1531877399581252
1212,0.15073678967220747
1213,0.14505437205122498
1214,0.14540911925977248
1215,0.14493005740208773
1216,0.16974692119087728
1217,0.13805136141943042
1218,0.1433918370678872
1219,0.15061391156846532
1220,0.1462781900089339
1221,0.1533031845426026
1222,0.14396290509624726
1223,0.16019933675625556
1224,0.13565803740582857
1225,0.14584088371676623
1226,0.14658121817121292
1227,0.1452839208173103
1228,0.14717643901414132
1229,0.16710618414571476
1230,0.1458934431886579
1231,0.14926829668473357
1232,0.12928952188533713
1233,0.14559031907528822
1234,0.14644394868149538
1235,0.14630867075774392
1236,0.13432057304426542
1237,0.14100468646945274
1238,0.1426242449989784
1239,0.1416521490177492
1240,0.12845098042585718
1241,0.14286598316282798
1242,0.14710665465582337
1243,0.14405358533457047
1244,0.14433409956532434
1245,0.14295468024616442
1246,0.14327497010365567
1247,0.139920654966094
1248,0.15427516873487884
1249,0.13328852209545056
1250,0.1441575298777036
