,% Fair/Poor,% Children in Poverty,% Frequent Physical Distress,% Frequent Mental Distress,% Free or Reduced Lunch,% Smokers,Household Income,% Diabetic,Food Environment Index,% Excessive Drinking,% Insufficient Sleep,% Physically Inactive,% Non-Hispanic White,% Unemployed,% African American,Income Ratio,% Not Proficient in English,% Obese,Chlamydia Rate,% Uninsured,% With Access,Violent Crime Rate,% Severe Housing Problems,% Food Insecure
1885,14.086245402000001,17.0,11.67978911,12.107028350666667,47.14997930533334,17.784973474666668,53524.666666666664,11.799999999999999,8.366666666666667,19.854147072666667,36.03222054166667,25.266666666666666,62.616604299766664,4.478828764866667,2.9798955286333335,4.0845049224666665,31.531763124152985,33.199999999999996,243.46666666666667,5.849233647766667,66.68060828466666,134.36298338999998,15.640652098666665,11.166666666666666
1886,15.815561199666666,15.533333333333333,11.514376881666665,12.011370026333333,46.91229519466666,19.364137041666666,57449.333333333336,11.366666666666667,8.566666666666668,19.559865130333332,36.064312263666665,29.133333333333336,61.49116184046667,4.684932120866667,2.800817196666667,3.822374566066667,30.509818203333335,34.766666666666666,278.2666666666667,5.260331735166667,62.29755861733333,171.81446084666666,12.046479836000001,10.266666666666667
1887,14.267062927333333,11.1,9.842233949266666,10.432886473333333,36.060918365,11.123848673333333,91461.33333333333,8.200000000000001,9.166666666666666,18.670456969666667,33.033921275666664,21.066666666666666,44.18011517,4.229342056,13.734764485333335,6.0951141635,21.862705988333335,20.900000000000002,375.5,7.643113008733334,99.54037331,226.20205546666668,24.745435393333334,7.8999999999999995
1888,15.318024025999998,13.733333333333334,10.749959896666667,11.985182407666665,43.120023767,19.965970954333333,55928.0,11.1,8.233333333333333,19.757312647333332,36.05055186766666,25.833333333333332,60.88685709533332,5.210541830166666,5.306373955333334,3.8262201983666664,30.50048646633333,33.63333333333333,233.80000000000004,5.177695183733333,69.33337287,109.99863796333334,9.062948880433334,10.5
1889,13.558164026,23.03333333333333,10.971020776333333,12.250436176,51.661868473,15.710210822,49702.333333333336,13.1,8.8,19.239225064333336,28.908138017333332,29.233333333333334,64.07023200889999,4.231200316833333,0.8952108745,4.5393111909999995,32.34349529666667,28.5,231.33333333333334,9.462649753333332,49.12029877433333,74.68238307766667,15.913256383333334,10.299999999999999
1890,19.318234788,21.599999999999998,12.263173212,12.997313954666666,57.363558137000005,18.366186749,48151.333333333336,12.200000000000001,7.133333333333333,16.10533806966667,33.106791324999996,25.400000000000002,47.10575917066666,4.223583137866666,19.598044493666666,4.6660565615000005,23.226038437333333,32.46666666666667,593.9333333333334,14.047940063333334,81.77588758533334,386.59936695000005,16.82308704633333,14.799999999999999
1891,16.640279141333334,19.533333333333335,12.014018941333333,12.882633503333333,50.771788142,18.18957482233333,48033.333333333336,14.1,8.1,16.998830736333332,33.005710029333336,29.766666666666666,59.440522403366664,3.720875178,5.7141702139,4.6271333850000005,29.456227523,32.6,204.6,12.803580407,19.811298098333335,171.84950246999998,14.08143047,13.033333333333333
1892,18.983101449666666,33.266666666666666,13.260880164333335,13.324902720333334,70.86012328133334,18.401773942666665,38231.333333333336,12.333333333333334,8.133333333333333,14.805796349333335,32.84126263733334,25.599999999999998,61.24546187616667,5.102129307,1.5196666965333332,4.381316921833333,29.533022728000002,27.566666666666666,198.0666666666667,17.759721172333332,40.24712386066667,139.06776492666665,13.375,13.166666666666666
1893,22.924817020333336,33.5,14.178496772,14.045870526666667,98.433005073,21.405701559666667,38366.0,15.5,6.433333333333334,14.792929289999998,37.10069339033333,29.333333333333332,31.205746941633336,5.189382146633333,48.340416181,4.975682397566666,15.327124117333332,36.53333333333333,701.6,13.360924354333333,24.063232892966667,456.5167048266667,16.608482299333332,21.900000000000002
1894,16.603168614,25.733333333333334,12.168466180000001,12.956923950666669,58.82212011800001,16.915806267333334,40728.0,13.766666666666666,8.066666666666668,15.824762753666667,31.968304762000002,27.099999999999998,63.19548981273332,4.1973856209,0.7471503928666667,4.672314643666667,31.306765281,28.333333333333332,133.16666666666666,16.243389672666666,58.78910841500001,80.082256198,13.045919081666668,13.333333333333334
1895,17.54920973333333,27.8,12.173480899333333,12.949234379666668,59.529571041666664,18.461988461999997,40160.333333333336,14.333333333333334,8.366666666666667,17.691125489333334,30.973538965,26.7,60.797600685533325,4.346406597733334,4.3052937255999995,4.5577348807,30.15157574033333,27.833333333333332,156.9333333333333,18.653820326333335,100.0,162.27411785,12.749814952,12.733333333333334
1896,18.985659574333333,29.833333333333332,12.420231215666666,13.207247372,76.030315711,17.899108073333334,43779.666666666664,13.0,7.333333333333333,15.341159118666667,31.84056262733333,27.633333333333336,46.56856418643333,5.1198338315,24.416145202666666,5.251556550066667,22.452574750333337,36.766666666666666,549.5,13.31204978,55.711844888,308.21162193333333,15.301787592000002,16.400000000000002
1897,23.536480858,35.333333333333336,14.094130237333333,13.329669047666668,98.07070296633333,19.984533749666667,34088.0,16.133333333333333,6.333333333333333,12.935662077666668,38.01404777066667,29.400000000000002,23.846347103966668,5.913755532866666,60.97580854266667,4.882267665133333,12.337977871486316,39.43333333333333,813.1666666666666,13.080603375333334,33.064123046,163.97865187333332,19.964169381,23.03333333333333
1898,22.921442447,35.733333333333334,14.853905589666667,14.799862625000001,96.13520749666667,20.246626936,36218.666666666664,16.400000000000002,6.7,13.173694703666667,35.063768302999996,30.366666666666664,38.9851159988,6.054751005700001,33.603364467333336,5.655025149933333,19.291844933333334,40.56666666666667,525.6999999999999,16.906814166,36.44188689966666,235.97733884666664,20.777462792333335,20.433333333333334
1899,16.13863419733333,21.7,11.299471687333332,12.091510291333334,56.686174419333334,14.998368249333334,55949.0,11.933333333333332,7.699999999999999,14.850367592666666,30.896302649333336,22.53333333333333,56.22444665456667,5.716887030966667,10.239329940000001,4.330878799433333,28.06622204033333,28.633333333333336,295.76666666666665,14.506360139666667,77.33659434133334,151.14427895333333,16.231408228,14.066666666666668
1900,14.824502825333333,17.933333333333334,11.207638756,12.205271918,49.84527927766667,16.212560478666667,51589.666666666664,8.766666666666667,7.633333333333333,18.169515173333334,29.124868644000003,18.099999999999998,58.028972004699995,3.4224302978666667,6.1100114626333335,4.443691656533333,29.168209811,22.366666666666664,411.3333333333333,12.502058507000001,78.99867124333333,256.42708797,15.802781042,13.1
1901,16.338116477666667,23.2,12.257642473666666,13.057309172666669,58.817329906666664,19.101066067999998,42836.0,10.633333333333333,6.866666666666667,16.002540580333335,34.00587658133333,26.0,56.78301062896667,4.254473167566666,6.256121056566666,4.494468236966667,28.505920057666668,33.800000000000004,344.93333333333334,14.566309938333333,65.734160507,177.56403706666666,13.880116959,14.266666666666666
1902,14.243415831333332,14.299999999999999,10.291486248666667,11.869079678333334,47.281275242,16.506815354,64841.0,10.566666666666666,7.800000000000001,17.591677419666667,31.04155701966667,23.8,47.96052559366668,4.08635535,17.500700286666667,4.112732937033333,23.078822004,32.96666666666667,468.9666666666667,10.474745226666668,78.836002644,115.72659587999999,13.804461365666667,12.333333333333334
1903,16.889500008,22.46666666666667,12.221424668,13.032056058666667,59.44397211366667,17.573370562666668,42430.666666666664,15.233333333333334,6.6000000000000005,16.751943902333334,31.074825895666667,25.599999999999998,60.35380414243334,4.510374823533333,4.723827751966667,4.534879357566667,29.723881797999997,35.333333333333336,277.90000000000003,14.306478787000001,68.25883727366666,161.53292804,14.121905358666666,14.033333333333333
1904,13.922929777333332,10.633333333333333,10.172412724333334,11.125717385333333,28.15791354066667,15.852535936666667,65152.0,11.566666666666668,8.5,18.205290716333334,30.997951964,23.53333333333333,54.41995020230001,4.4734767025,11.735325241333333,3.7171189279666663,27.663149704333335,31.8,259.6333333333334,10.957075788,37.39144956566667,62.668621464000005,14.414367061,11.733333333333334
1905,14.645551129,18.3,11.289393367666667,12.188339030666667,42.831955923,17.215491330333332,53267.0,11.0,7.733333333333333,17.366457694333334,32.922210445,23.366666666666664,58.9882381144,4.6703773684,5.5633968126,4.4406444359,29.533208675999997,28.633333333333336,324.8,12.559949136,88.73516476366666,254.06178065586843,15.616212864333335,13.033333333333333
1906,18.966852171333333,29.03333333333333,12.362963798333332,13.068611600333334,79.01321860566667,18.554896460333335,43695.0,11.066666666666668,7.099999999999999,14.971824889666665,34.09412137266667,25.03333333333333,42.15298557876667,4.889545145966667,32.206370605333326,4.664017979866667,21.011046494666665,31.2,483.8,12.982044337333335,39.595753053,241.9469626,15.197183098666665,18.166666666666668
1907,17.797795608,19.0,11.978122965666666,12.127074550000001,53.92299243866666,16.674882654333334,52187.0,11.866666666666667,7.666666666666667,16.947587560333332,33.034225362,26.666666666666668,53.775375875066665,4.134572726566667,8.493398549433333,4.353149071133333,27.028720302,30.766666666666666,380.3333333333333,13.400593640666665,68.48035519166666,270.2276749833333,13.460447719666666,13.1
1908,15.164535232666665,15.733333333333334,11.145388132,11.996142058666669,44.57646448933334,14.726305083333335,66793.0,11.733333333333334,8.466666666666667,15.955332590666666,30.88821499466667,22.96666666666667,52.07345875666666,3.814415220733333,12.068635520333332,5.4551404879000005,26.50328051166667,25.599999999999998,270.40000000000003,14.416133225333333,64.137968139,167.91840693666666,14.611547119333332,11.333333333333334
